hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
8,53,3.30469,267.968,4.43023,-9.63673,10.606295439303961
9,53,55.8203,268.5,4.24081,-6.54922,7.8023555458912535
10,53,178.293,269.368,5.14936,-7.57446,9.15905850517399
11,53,267.132,269.493,6.29276,-8.07363,10.236324037197143
12,53,382.851,270.565,7.81313,-7.89027,11.104114600894572
13,53,449.353,270.814,8.28681,-7.69826,11.310810183346726
14,53,386.592,270.72,9.32348,-9.42436,13.256916712418464
15,53,267.831,270.564,8.51813,-8.43053,11.98467249355609
16,53,207.488,270.243,7.22523,-8.01678,10.79225231920103
17,53,101.647,269.618,7.10303,-8.15962,10.818152971986484
18,53,12.1914,269.118,5.74795,-6.49998,8.67690435598434
19,53,0.0,268.892,4.94657,-6.73136,8.353428171385685
20,53,31.5049,268.625,5.62287,-8.19991,9.942594784310582
21,53,31.2109,268.477,4.66994,-7.67937,8.987828614326155
22,53,32.3955,268.125,3.19771,-6.4612,7.209192373914016
23,53,31.5,267.743,4.37243,-7.59359,8.762462735612631
24,53,29.5967,267.406,3.87758,-6.77996,7.810472729483152
1,54,13.3184,266.468,3.31076,-1.10364,3.4898643279073185
2,54,8.39355,266.093,2.80983,-0.991907,2.97976913963968
3,54,9.73828,265.644,2.53476,-1.47545,2.932909981588252
4,54,10.4092,265.394,1.43561,-0.539503,1.5336360582318742
5,54,14.9521,265.279,1.43132,-1.3728,1.9832440047558444
6,54,16.7715,265.359,2.53711,-1.91797,3.1804930550152126
7,54,20.2529,265.282,4.20457,-1.4032,4.432536421158884
8,54,6.44531,265.519,6.72124,-2.54102,7.185530584306214
9,54,77.7266,266.427,5.02889,-3.1127,5.914273913347267
10,54,235.231,267.968,8.62983,-4.38403,9.679549827848401
11,54,366.741,268.889,8.87674,-6.87148,11.225584635910952
12,54,452.476,269.379,8.17348,-6.11,10.204796681482684
13,54,486.04,269.718,9.56709,-4.58303,10.608174916025849
14,54,461.92,270.009,10.8879,-6.36479,12.611776962589373
15,54,377.44,269.879,10.6119,-4.786,11.641229213875999
16,54,254.847,269.344,9.2848,-4.19745,10.189509190461532
17,54,112.913,268.464,9.81885,-5.03462,11.034365132027308
18,54,9.39453,267.714,6.92275,-3.69236,7.845890002549106
19,54,0.0,267.229,6.34794,-3.28703,7.148489942952987
20,54,17.0469,266.728,5.16291,-5.26534,7.374241993839095
21,54,19.8516,266.052,4.33498,-5.22625,6.790120813571729
22,54,13.0498,265.353,4.20846,-3.99831,5.804964980747084
23,54,18.4521,264.927,4.90661,-4.39828,6.589361778692986
24,54,15.874,264.428,4.68129,-3.27605,5.713753553190757
1,55,12.1455,267.901,1.63498,-1.09583,1.9682487112405282
2,55,7.1084,267.526,3.11745,-1.10519,3.307557926718744
3,55,7.5,267.197,0.601166,-1.68346,1.7875788461368634
4,55,12.1855,266.706,-1.00189,-5.10103,5.198489264488289
5,55,20.001,266.331,-0.832354,-2.04956,2.2121277935318293
6,55,19.4014,266.383,1.29786,-1.00488,1.6414092707183057
7,55,26.8262,266.258,2.45457,-0.680544,2.5471658801177437
8,55,7.4043,266.814,3.42339,-4.77637,5.876504868457101
9,55,59.5938,267.447,3.18319,-4.22696,5.291492173073679
10,55,225.543,269.508,7.22944,-5.92309,9.346004379503574
11,55,355.147,270.213,9.31815,-8.2914,12.472980132370129
12,55,455.726,270.525,8.33266,-7.35316,11.113153677566059
13,55,498.509,271.071,7.95771,-6.27639,10.134999747222492
14,55,476.217,271.117,10.5618,-7.48783,12.94678405430862
15,55,366.893,270.588,9.48395,-6.60876,11.559455711239178
16,55,262.136,270.339,8.56605,-6.34002,10.657066491436563
17,55,121.35,269.4,8.64795,-7.54439,11.47627377133362
18,55,12.8203,268.706,6.46865,-6.47361,9.151560481939677
19,55,0.0,268.456,4.7454,-5.22746,7.060110424887135
20,55,11.2461,268.15,4.94416,-7.53878,9.015426889171694
21,55,15.4961,267.571,4.12013,-6.68523,7.85288299733289
22,55,19.0469,266.972,0.791463,-4.23464,4.3079681533141585
23,55,22.2637,266.321,0.855824,-4.94027,5.013851054017859
24,55,12.0508,265.706,0.464491,-3.43719,3.468432929318513
1,56,12.5098,267.283,2.74826,-5.41126,6.069157092644744
2,56,6.32324,266.98,4.87917,-6.09054,7.803907827524617
3,56,6.01758,266.285,2.90292,-1.65904,3.343554732317089
4,56,7.32715,265.788,2.32331,-1.64888,2.848960268325973
5,56,12.3711,265.718,3.28093,-0.305422,3.2951152123991054
6,56,13.6299,265.785,2.34961,-4.27051,4.874209968005071
7,56,20.3779,265.66,2.89402,0.560667,2.9478295821314027
8,56,10.1758,265.951,4.12359,-1.042,4.253205671972613
9,56,91.2266,267.285,5.39803,-2.93985,6.146661362349483
10,56,263.777,268.785,7.35835,-2.85571,7.893059883631949
11,56,414.428,269.974,9.06229,-5.86464,10.794401436564234
12,56,508.492,270.35,8.00942,-5.11195,9.501728344827589
13,56,546.759,270.785,8.69111,-3.67238,9.435134757728688
14,56,518.92,271.159,10.3235,-4.73198,11.356332461248217
15,56,425.815,270.854,9.62164,-3.59997,10.273058954882911
16,56,286.566,270.16,9.2682,-2.91131,9.714692849292767
17,56,131.35,269.287,9.32569,-4.73775,10.460151482583797
18,56,10.7285,268.412,7.24892,-2.61326,7.705580380088186
19,56,0.0,268.037,7.58525,-2.3339,7.9361896885407175
20,56,12.8418,267.602,6.26154,-5.55733,8.372024838741224
21,56,12.3828,266.852,4.97658,-5.03679,7.080649828970502
22,56,10.1094,266.171,4.48775,-3.04323,5.422282627768493
23,56,13.9141,265.606,5.48766,-3.60238,6.564415734854093
24,56,12.6953,265.102,4.97914,-1.86883,5.318304307624753
1,57,14.0176,268.371,-0.0935383,-0.660284,0.6668765809524952
2,57,6.57812,267.982,0.067647,-0.916712,0.9192045515297451
3,57,7.71094,267.696,0.586517,-0.954943,1.1206776184692901
4,57,15.3311,267.372,-1.27728,-1.70747,2.132345656618551
5,57,24.9365,266.997,-1.66927,-1.70093,2.3831964245105772
6,57,23.9951,266.871,0.948246,-0.9541,1.3451681257433956
7,57,30.0195,266.622,2.22703,-0.509645,2.2846007631367455
8,57,4.95117,267.067,2.24175,-1.86915,2.9187608303867587
9,57,30.4922,267.37,1.41952,-1.93008,2.3958810147417586
10,57,188.621,269.96,6.748,-5.96509,9.00654221708309
11,57,318.819,270.22,9.48319,-7.85585,12.314433474528986
12,57,412.992,270.97,8.45278,-7.50355,11.30277631075215
13,57,463.962,271.345,8.654,-6.26174,10.681811823262944
14,57,452.857,271.46,9.71801,-8.30424,12.78280565203508
15,57,324.768,270.982,8.90289,-6.25915,10.882941195954334
16,57,234.754,270.61,8.92249,-4.91034,10.184412929359256
17,57,113.538,269.832,8.73487,-6.644,10.974547367290372
18,57,12.2148,269.235,7.60048,-4.84373,9.012714160745363
19,57,0.0,268.982,7.29911,-4.10929,8.376351896631373
20,57,16.2803,268.985,8.53205,-5.59444,10.202628882601777
21,57,13.0479,268.798,3.41799,-5.67254,6.622715884869288
22,57,16.6367,267.983,1.95064,-5.15944,5.515869607160779
23,57,18.4404,267.344,2.05504,-5.49984,5.871237469835469
24,57,17.04,266.581,-0.909533,-3.03484,3.168202030125131
1,58,11.9385,268.806,-1.05643,-1.50208,1.8363792286180978
2,58,9.06543,268.498,-2.24778,-0.629602,2.3342908145310433
3,58,18.2842,268.329,-1.99942,-0.94713,2.212404929776645
4,58,27.6396,268.33,-2.03021,1.11284,2.3152031249331015
5,58,29.5283,268.111,-3.47688,-1.47241,3.7758026620177065
6,58,29.7168,267.873,-4.07129,-3.14355,5.1436668697146395
7,58,30.1611,267.845,-1.46047,-3.07605,3.4051514244450276
8,58,3.35156,268.317,2.17144,-7.73927,8.038124893686337
9,58,54.9531,268.843,3.16854,-7.90567,8.516998525331562
10,58,154.293,269.651,4.4228,-7.99927,9.140540485819207
11,58,254.475,269.953,6.0662,-9.59413,11.35104016805949
12,58,383.101,270.814,7.19008,-9.72572,12.094911323560831
13,58,454.79,271.219,7.28291,-8.70949,11.353237165152501
14,58,335.811,271.137,9.3313,-10.1519,13.78891704594672
15,58,262.815,270.593,8.38238,-9.43395,12.619972546202309
16,58,188.363,270.292,7.92152,-8.69647,11.763463332339672
17,58,97.4676,269.718,7.32373,-10.0551,12.439536049342838
18,58,12.4766,269.248,5.74599,-8.94627,10.632598365075209
19,58,0.0,269.233,4.92216,-8.60441,9.91279630143281
20,58,26.873,269.292,5.71076,-10.0583,11.566424627671248
21,58,25.085,268.792,4.6924,-8.78679,9.961239695143371
22,58,25.3467,268.786,3.01412,-7.81569,8.376749342704484
23,58,27.3262,268.411,3.41051,-7.49984,8.238882113836803
24,58,25.792,267.978,1.84144,-5.61492,5.909164736238108
1,59,18.2227,269.83,-1.00858,-2.54896,2.7412461943430038
2,59,11.6338,268.866,-2.21458,0.626257,2.3014261679334838
3,59,22.0391,268.935,-1.76114,-0.57799,1.8535605033826115
4,59,29.417,268.81,-3.64447,-0.158644,3.6479212573239574
5,59,30.7383,268.58,-3.32259,-1.32593,3.577386570249293
6,59,28.9541,268.56,-4.31152,-3.22168,5.382232504528209
7,59,27.0498,268.5,-1.8218,-3.83972,4.24998881391469
8,59,2.55859,269.205,3.43609,-12.459,12.924140028957439
9,59,55.1875,268.822,2.02694,-8.18204,8.429369153453894
10,59,124.824,269.802,4.47065,-9.29712,10.316159736883682
11,59,244.35,270.14,5.33866,-10.0062,11.34131072828886
12,59,342.148,271.015,6.12368,-10.0333,11.754427490626671
13,59,410.681,271.427,6.96845,-8.62307,11.086777332814076
14,59,274.326,271.39,8.98462,-10.2749,13.649064676907352
15,59,248.706,271.14,8.21344,-10.5189,13.345705445707996
16,59,182.722,270.544,7.08363,-9.76385,12.062776662087382
17,59,65.7098,270.044,6.06397,-10.7114,12.308770130313588
18,59,9.5918,269.705,5.1083,-9.62888,10.900002703871225
19,59,0.0,269.677,4.41142,-9.21476,10.21628250754647
20,59,25.5059,269.389,3.3719,-10.0046,10.557543784896183
21,59,28.292,268.83,2.90334,-9.53777,9.969876615510344
22,59,24.7627,268.705,3.37252,-8.55886,9.19934647950603
23,59,27.4561,268.398,3.02868,-8.69515,9.20752605561885
24,59,26.8447,268.051,2.77113,-8.16082,8.6184769274681
1,60,13.6914,268.605,1.509,0.369013,1.5534643845833738
2,60,4.33887,268.113,1.00026,0.444616,1.0946248010418913
3,60,6.63086,267.988,0.802338,-1.28697,1.516587632530346
4,60,20.5723,267.98,-1.0722,0.938036,1.4246137642519112
5,60,25.9326,267.847,-0.269854,-0.973391,1.0101045590417854
6,60,25.9355,267.375,-1.41015,-3.21582,3.511413005458059
7,60,29.459,266.989,3.57859,-2.14148,4.170400817487451
8,60,6.81055,267.114,2.82671,-2.02735,3.4785683041446807
9,60,33.8281,268.363,2.0494,-5.56485,5.930227304454695
10,60,204.809,270.105,4.42866,-6.30591,7.705681691044602
11,60,302.757,270.355,5.86307,-7.99745,9.91639028716599
12,60,386.945,270.748,6.28774,-6.4225,8.988002033689135
13,60,486.806,271.709,7.67451,-7.08791,10.446845069598764
14,60,431.904,271.729,8.49243,-8.66655,12.133855784844323
15,60,255.643,271.478,7.30523,-7.36657,10.374619940884582
16,60,217.308,270.853,7.54847,-6.98456,10.28413718959933
17,60,121.569,270.105,6.66748,-7.63228,10.134445596518836
18,60,12.3672,269.641,4.60341,-5.3281,7.041309057135612
19,60,0.0,269.485,5.07353,-4.20109,6.587098287485924
20,60,25.9033,269.105,4.86408,-7.21163,8.698671249294343
21,60,25.3193,268.614,4.92385,-6.15691,7.883643800337506
22,60,26.8838,268.355,3.60103,-5.63014,6.683254707139329
23,60,26.8672,268.01,1.67614,-4.98812,5.262203572078906
24,60,26.335,267.26,0.949842,-4.21648,4.322141068424768
1,61,14.0537,267.875,4.36447,-4.6222,6.35714804144909
2,61,7.74023,267.661,3.82058,-1.28195,4.029916542423677
3,61,6.66406,267.0,2.57382,-1.06529,2.785568555340184
4,61,11.8984,266.5,2.00299,-1.1772,2.3233098760389237
5,61,17.1885,266.272,2.56804,-1.27417,2.8667644881468726
6,61,17.8984,266.375,2.14844,-1.02051,2.378494291290185
7,61,22.5957,266.5,9.16844,-0.55652,9.18531472209853
8,61,8.51758,266.527,6.19976,-1.92677,6.4922620626789245
9,61,78.3672,267.625,4.5162,-3.47207,5.696607106418697
10,61,217.293,268.75,5.8437,-2.3938,6.314990746628216
11,61,361.632,270.308,8.25565,-5.83827,10.111436768105706
12,61,432.039,270.875,8.25747,-5.98842,10.200342391179817
13,61,505.556,271.125,8.13935,-5.34231,9.735979383636758
14,61,477.342,271.5,8.88696,-5.6685,10.54087047124667
15,61,384.284,271.125,9.41754,-5.08043,10.700505999087147
16,61,247.855,270.5,8.68031,-4.88006,9.958050376439155
17,61,113.007,269.777,8.78662,-6.14205,10.720516276136145
18,61,11.0586,268.902,7.04287,-3.63767,7.926831704142582
19,61,0.0,268.527,6.56669,-4.44913,7.931971716603635
20,61,13.542,268.25,5.25861,-5.33272,7.489384602922994
21,61,23.2695,267.652,2.94338,-5.12859,5.913198898438983
22,61,18.4189,266.902,2.77486,-4.48561,5.27451847012597
23,61,13.3125,266.402,2.63414,-4.46078,5.180468294276107
24,61,12.4824,265.768,2.23793,-3.48602,4.142543436742698
1,62,13.9326,267.834,4.34982,-0.660284,4.399648735189663
2,62,8.23633,267.459,4.46218,-1.57394,4.731631587095513
3,62,6.77344,267.023,2.45566,-1.5526,2.90531113576498
4,62,13.6191,266.625,2.02741,-1.19478,2.3532723081912983
5,62,17.8262,266.404,1.78581,-1.01441,2.0538123098764407
6,62,18.9219,266.398,0.53809,-1.23828,1.3501400692150425
7,62,25.3604,266.46,6.98387,-0.86902,7.037729458944837
8,62,7.76562,266.397,3.45367,-1.93165,3.957159106151786
9,62,77.5234,267.523,4.75643,-3.88516,6.141505887850308
10,62,213.481,268.557,5.8271,-1.85669,6.115749517933185
11,62,347.413,270.119,7.5828,-4.57753,8.857349306700058
12,62,420.148,270.773,8.27309,-6.37025,10.44146077953655
13,62,508.509,271.114,7.95576,-5.89797,9.90354316891182
14,62,469.076,271.408,9.24829,-5.73881,10.884153992855852
15,62,375.018,271.085,9.03082,-5.31481,10.4786886206481
16,62,238.972,270.46,8.20765,-4.98065,9.600645444187593
17,62,117.71,269.739,8.30909,-5.81978,10.144496827171864
18,62,11.0879,268.936,7.23134,-3.94724,8.238506042554075
19,62,0.0,268.614,6.25224,-5.09171,8.063250941258122
20,62,13.7051,268.375,5.90022,-5.81612,8.284916891725588
21,62,20.084,267.842,4.33302,-5.73113,7.184769543784965
22,62,20.998,266.989,2.2983,-4.51296,5.064483275873265
23,62,14.7598,266.364,2.75133,-4.26839,5.078284155204393
24,62,14.3467,265.739,2.1393,-2.64715,3.4035287001140446
1,63,19.4795,268.334,-1.19803,-0.705206,1.390176745358661
2,63,4.73047,267.709,-2.17161,-1.30734,2.534763868233094
3,63,11.6611,267.459,-1.80899,-1.35436,2.259808803792923
4,63,24.0654,267.385,-2.68841,-1.3979,3.030127511854906
5,63,28.5479,267.334,-2.64095,-0.956789,2.8089254338663032
6,63,27.6953,266.959,-2.84472,-3.66992,4.643354895417752
7,63,26.3975,266.809,1.76219,-2.94617,3.432962461927016
8,63,3.24609,266.944,-1.09809,-3.4795,3.6486602881194625
9,63,34.4453,268.044,3.23299,-7.24747,7.93587082436452
10,63,216.199,269.268,5.00483,-6.36938,8.100452142522663
11,63,299.147,269.834,6.16092,-8.02675,10.11857948572328
12,63,405.226,270.459,7.07778,-8.02943,10.703584252637057
13,63,476.415,270.984,8.38251,-8.00783,11.592748388928314
14,63,412.811,271.143,10.0237,-8.14311,12.914519044939304
15,63,247.815,270.835,8.70856,-7.9359,11.782084963350078
16,63,170.582,270.209,7.15003,-7.76678,10.55678931158996
17,63,89.1316,269.658,7.16944,-8.61959,11.211520935256733
18,63,14.3066,268.959,4.68056,-6.21677,7.781765297572268
19,63,0.0,268.893,4.69071,-5.64152,7.336859560772579
20,63,25.1738,268.709,4.83869,-7.47628,8.90548614925092
21,63,26.0117,268.219,3.6797,-6.50652,7.4749578326837405
22,63,20.8662,267.96,3.67428,-5.56081,6.665053741306217
23,63,24.0342,267.819,2.83825,-6.34066,6.946915308113379
24,63,17.0312,267.574,1.99672,-5.33367,5.69516693585886
1,64,18.8379,268.937,2.61252,-2.07142,3.3340728196606624
2,64,8.5127,268.695,3.40261,-1.12081,3.5824530517789066
3,64,4.33984,268.148,2.45273,-1.66197,2.9627738242734627
4,64,12.0811,267.523,3.67877,-1.93501,4.156634746161852
5,64,17.6426,267.333,0.373701,-1.14136,1.200980885360379
6,64,21.3311,267.398,1.25684,-1.24316,1.7677934187002733
7,64,25.6738,267.398,2.12058,-1.37195,2.525689279959037
8,64,6.6582,267.405,2.34429,-1.50001,2.7831143713832533
9,64,76.8594,268.406,2.60409,-2.77872,3.8082239385965733
10,64,186.918,269.044,4.39839,-1.68091,4.70864025172873
11,64,360.163,270.82,7.77811,-5.94667,9.790907989609543
12,64,443.055,271.208,7.03481,-5.93129,9.201562519496349
13,64,493.212,271.591,6.36005,-4.66506,7.887523109703071
14,64,433.342,272.069,8.82348,-6.28666,10.83401556515404
15,64,323.456,271.583,7.66168,-5.30846,9.321002520866518
16,64,211.215,271.208,7.75648,-4.44452,8.93961632402644
17,64,117.858,270.333,8.13135,-4.93697,9.512755941545015
18,64,12.9102,269.458,7.23916,-3.87302,8.210098746421995
19,64,0.0,269.155,6.97294,-3.56535,7.831577929517143
20,64,12.8105,268.794,6.65901,-4.0085,7.772418312861191
21,64,15.2158,268.656,5.959,-3.61297,6.968732540491132
22,64,11.0127,268.377,2.08443,-5.06178,5.474163424058511
23,64,20.5088,268.023,3.12829,-4.88558,5.801300738670596
24,64,16.3682,267.251,2.92055,-2.67254,3.9587980946368058
1,65,22.9209,270.761,9.09787,3.09558,9.610091262485492
2,65,22.5977,270.19,8.17995,6.0286,10.161476268854836
3,65,22.5078,270.819,2.97031,3.41322,4.524689189822877
4,65,24.6816,270.404,-0.0389986,-1.76021,1.7606419666990676
5,65,24.7109,269.954,0.804365,0.597898,1.0022400269541223
6,65,26.541,269.683,0.542973,-5.74707,5.772662580094995
7,65,28.9092,269.698,8.26609,0.252073,8.26993256837255
8,65,5.66797,268.866,11.896,4.78808,12.823436594236352
9,65,95.8438,268.851,11.5221,4.09238,12.22727943879586
10,65,248.074,269.47,6.32514,-4.11352,7.545093956340107
11,65,379.132,269.581,5.79374,1.85509,6.08348437128756
12,65,463.648,270.454,12.7311,-2.67787,13.00968465977942
13,65,490.056,271.2,11.5065,-0.23049,11.508808274104666
14,65,456.326,271.233,11.8733,-1.10698,11.924791721887642
15,65,369.409,270.903,15.9488,2.55238,16.151744955403426
16,65,238.074,270.715,14.819,2.2088,14.98270864830522
17,65,86.7879,269.853,15.4331,1.87944,15.547117749718112
18,65,2.42969,269.353,13.5946,2.13674,13.761497265472242
19,65,0.0,269.323,9.63993,3.70223,10.326410672532834
20,65,25.2324,269.196,9.62971,3.42607,10.22102100227761
21,65,25.6172,269.039,6.55568,0.637033,6.586558380936816
22,65,25.8721,269.012,6.15767,1.56322,6.352995875750275
23,65,24.8867,269.024,4.72204,1.44547,4.938324137042849
24,65,24.7891,269.127,4.42152,1.85383,4.794426428604364
1,66,22.416,264.409,4.07345,1.15808,4.234872393461225
2,66,24.3057,264.519,4.11159,-1.9089,4.533108374846116
3,66,23.3926,263.725,3.64902,-1.31432,3.878502806857306
4,66,24.9219,262.908,0.0693998,-1.23872,1.240662553090098
5,66,28.1455,262.769,0.111982,1.27075,1.2756745395374167
6,66,38.7451,262.269,0.567387,1.03613,1.1813100290224408
7,66,44.1133,262.092,0.791483,0.798948,1.1246169330011886
8,66,5.04102,261.893,-0.0189905,1.35644,1.3565729293665896
9,66,88.8672,262.947,0.907798,-2.32559,2.496490748411458
10,66,244.043,264.352,0.506785,1.08862,1.200801624176533
11,66,376.303,266.615,3.03397,-1.84511,3.5509723841505725
12,66,462.32,267.431,4.28676,-2.48305,4.95397301164429
13,66,491.134,267.976,4.9997,-1.94289,5.363937140021311
14,66,462.529,268.335,6.75219,-2.46928,7.189534999880034
15,66,379.159,268.225,4.81793,-2.35583,5.36305738117727
16,66,252.316,267.988,5.07679,-2.09881,5.4935234704331615
17,66,103.171,267.129,6.16846,-2.85201,6.795870791274654
18,66,5.24219,266.238,3.23916,-1.96677,3.789504154701509
19,66,0.0,265.613,2.00517,-2.86222,3.4947117273532022
20,66,37.5557,265.004,2.5633,-2.94698,3.9057903182838682
21,66,35.1562,264.321,4.75099,-2.18426,5.229043672384082
22,66,33.9619,263.835,4.33834,-0.677019,4.3908482872858405
23,66,29.2402,263.629,3.7318,-0.88851,3.836115386703064
24,66,27.5576,262.783,0.171522,-1.27801,1.2894686334238612
1,67,22.1328,262.59,7.13302,2.16784,7.455166301699782
2,67,24.2783,262.052,7.88894,1.38602,8.009770643657658
3,67,23.4346,261.677,7.02304,0.720839,7.059936239479858
4,67,24.4961,261.107,5.97272,1.31499,6.1157651114558025
5,67,25.6045,261.09,6.91765,0.823484,6.966491758464658
6,67,30.2676,261.255,3.46778,1.28418,3.697920550904251
7,67,39.9072,260.395,1.95652,0.964964,2.181542122374904
8,67,6.91602,260.176,1.87261,0.466789,1.9299119624016532
9,67,93.5859,261.603,10.3482,0.629488,10.36732841102972
10,67,247.496,262.346,8.7978,0.0358906,8.797873207495568
11,67,374.21,263.665,10.0955,0.68614,10.118789865868349
12,67,453.601,265.067,8.12172,-0.327772,8.128331331976078
13,67,476.587,265.62,10.2995,-1.0049,10.348406846466755
14,67,443.889,265.627,10.9885,-1.89311,11.150381057259882
15,67,357.846,265.637,9.63141,-1.58239,9.760533627840232
16,67,230.574,265.396,8.9596,-1.33612,9.058678094203371
17,67,86.1629,264.512,9.43506,-1.81099,9.607291084572175
18,67,4.10938,263.644,8.17861,0.811546,8.218775361464505
19,67,0.0,263.077,7.554,-0.642494,7.581273939123688
20,67,27.8545,262.512,9.48811,-0.5837,9.506047394269608
21,67,27.4072,261.769,5.83888,-0.787771,5.891782650678909
22,67,26.7959,261.085,6.36861,-0.642839,6.400971435026171
23,67,26.249,260.897,8.85582,-0.26058,8.859652916948834
24,67,26.3633,260.575,4.48402,0.943672,4.5822431410810145
1,68,25.2754,267.628,14.5715,7.21765,16.261091100307507
2,68,21.1582,267.126,11.5471,1.73954,11.677393451519908
3,68,21.7666,267.277,12.4879,-1.87877,12.628437081559222
4,68,23.1035,267.275,12.7549,2.20757,12.94452931994439
5,68,23.7676,266.9,13.8669,-0.522219,13.876729740611113
6,68,24.4922,267.004,16.1709,1.5791,16.247817195549683
7,68,26.0088,266.901,13.5864,-1.42761,13.661198163854442
8,68,8.11914,266.128,19.2115,4.76073,19.79258149870552
9,68,107.086,266.729,11.2437,4.33359,12.049929127513572
10,68,262.965,268.251,9.76655,4.90796,10.9303966197069
11,68,392.007,268.777,12.4685,0.295515,12.472001497964351
12,68,470.898,269.901,12.9069,2.61559,13.16925884999228
13,68,495.009,270.65,14.3454,2.0864,14.496329401610602
14,68,458.701,270.525,18.7122,2.4692,18.874410652521046
15,68,369.05,270.401,17.3404,0.314096,17.3432444616691
16,68,236.926,270.026,16.0162,2.07599,16.15018256615386
17,68,84.8035,268.925,15.6021,2.33256,15.775498742150754
18,68,2.55273,268.401,15.2694,1.74807,15.369135469664517
19,68,0.0,267.901,15.2288,2.55868,15.44225348783007
20,68,24.5449,267.401,16.824,0.548136,16.83292693130033
21,68,24.7998,266.777,16.9658,1.6468,17.045536655676173
22,68,24.4131,266.651,13.0063,4.18236,13.662209735602802
23,68,24.252,266.425,12.1068,5.54313,13.31543827430776
24,68,24.3477,265.849,10.0329,6.56281,11.98872626704355
1,69,23.1084,262.952,5.72775,3.17175,6.547298536419429
2,69,23.0244,262.506,6.42116,1.96708,6.7157054336830475
3,69,23.0332,262.05,5.47226,3.33998,6.411013641227104
4,69,24.4951,261.664,6.03815,2.23393,6.438144039037959
5,69,24.6963,261.29,6.30534,3.48462,7.204157762014932
6,69,27.5625,261.077,5.49317,3.79492,6.676551089844216
7,69,33.4854,260.8,4.9116,-0.220583,4.916550764498319
8,69,7.85352,260.621,4.95855,-0.261726,4.9654525072319435
9,69,114.867,261.459,3.85995,2.69882,4.709866600541888
10,69,287.027,262.974,5.28413,2.68823,5.928626349315667
11,69,425.225,264.468,6.03885,0.150984,6.040737164515272
12,69,511.898,265.733,7.90004,0.42174,7.911289188823778
13,69,536.775,266.359,9.47626,2.57762,9.820571696800549
14,69,498.92,266.229,11.4153,-0.264202,11.418357009079896
15,69,404.628,266.234,10.1607,-0.349966,10.166725170434972
16,69,264.261,265.969,8.44886,-0.216978,8.451645683065754
17,69,103.561,265.093,9.67627,-0.545366,9.69162655011304
18,69,4.24805,264.219,7.51943,-0.287086,7.52490836464445
19,69,0.0,263.784,6.78153,-0.338783,6.789986970678884
20,69,30.4561,263.088,7.57014,-0.343466,7.577927718892283
21,69,29.999,262.338,5.18947,-0.280935,5.197068727188914
22,69,28.8047,261.675,4.68697,-0.387957,4.702998874627656
23,69,26.9248,261.285,6.79821,-0.953939,6.864813094310798
24,69,25.9941,260.785,4.15004,0.187813,4.154287631419976
1,70,23.4414,265.0,1.47384,0.0574894,1.4749608051444485
2,70,22.8076,264.935,15.0979,-0.372766,15.102501080971853
3,70,23.7266,264.322,-0.0062561,-0.0623646,0.06267760461576367
4,70,24.5566,263.512,0.790103,0.000535965,0.7901031817854433
5,70,26.0615,263.375,-0.481768,1.01489,1.1234331835601084
6,70,30.7539,262.985,0.391605,0.497072,0.6327993751648305
7,70,38.7295,262.464,0.8491,-1.04871,1.3493566889818274
8,70,5.99414,262.423,-0.898873,-0.3545,0.9662519961837078
9,70,83.0859,263.1,-1.08048,0.535738,1.2060067309281488
10,70,232.59,264.464,0.18159,0.172609,0.2505370131956554
11,70,363.663,266.341,-0.596889,-0.465227,0.7567778008438144
12,70,451.008,267.835,-0.162456,-1.15394,1.1653194735934005
13,70,484.743,269.476,6.76044,-0.879904,6.817461407504703
14,70,461.857,269.785,7.96509,-1.47221,8.100003764949742
15,70,383.143,269.81,7.08844,-1.08092,7.170381418027914
16,70,258.707,269.434,4.5514,0.262514,4.558964307844053
17,70,109.749,268.532,5.30127,-0.939898,5.383945752262368
18,70,6.32617,267.625,5.20107,1.57424,5.434092446996094
19,70,0.0,266.75,5.4622,-0.837807,5.526079026692344
20,70,29.3984,266.351,0.748849,-0.571005,0.941712023299055
21,70,28.0527,265.608,-1.75487,0.421213,1.8047130265693214
22,70,27.9805,264.971,0.0649004,2.66966,2.6704487595758435
23,70,27.21,264.537,0.375356,1.37028,1.4207601504603091
24,70,26.6191,263.875,-1.08336,0.68586,1.2822140340832338
1,71,9.04395,270.976,9.19552,3.82311,9.958602218308553
2,71,6.44629,269.699,12.8762,8.48856,15.422456915602002
3,71,6.62305,270.109,9.83847,2.39076,10.124782729446592
4,71,6.6748,269.539,12.0684,1.4771,12.158458083572933
5,71,5.83789,269.263,3.94597,3.52368,5.290274093400076
6,71,6.04785,268.98,4.90821,6.94434,8.503786417808247
7,71,6.51172,268.99,3.85398,3.83703,5.438378532366058
8,71,9.97656,269.146,0.672416,0.906242,1.1284581691937012
9,71,107.805,270.226,0.886313,-1.92227,2.116759950223218
10,71,257.137,271.469,4.19819,2.44312,4.857327929067586
11,71,381.882,270.942,10.7517,-2.96425,11.152839591444863
12,71,461.242,271.091,10.2467,-1.06361,10.301753594514869
13,71,486.259,271.721,10.1774,-3.61526,10.800443306994394
14,71,451.701,272.22,9.15747,-6.50053,11.23014457083256
15,71,363.393,272.221,5.36188,-3.40905,6.3538475774053635
