hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
19,7,0.0,272.095,2.98501,-1.41134,3.301842712138178
20,7,18.3438,271.718,2.7037,-0.27956,2.718114692870777
21,7,19.3877,271.228,-0.467139,-0.802584,0.9286333627309542
22,7,20.0459,270.479,-0.960228,-1.46641,1.7528251767030276
23,7,20.8496,269.853,1.92236,-1.36705,2.3588755100895002
24,7,22.0215,269.374,-0.878773,0.94143,1.2878402192931389
1,8,21.0312,267.625,-1.76194,-2.93887,3.426571090828264
2,8,20.209,267.147,-2.27193,-3.52942,4.197436296276574
3,8,20.1777,266.397,-2.52631,-2.95623,3.8886421832048264
4,8,20.6152,265.625,0.506727,-1.50759,1.5904715843513206
5,8,20.5684,265.211,-2.90529,-0.959152,3.0595232542348816
6,8,19.3311,264.625,-0.659807,-1.02997,1.2231857905277514
7,8,19.2393,264.062,-0.70207,-1.23313,1.4189826925653464
8,8,2.1543,263.875,-1.35774,-1.05657,1.720406368419973
9,8,65.6641,265.211,-0.795928,1.63214,1.8158695880442515
10,8,206.838,267.334,-1.26978,1.00907,1.6219012033104852
11,8,334.354,269.375,-1.94663,0.851627,2.124767494110591
12,8,421.785,271.937,0.0209236,-0.161474,0.162823983838254
13,8,457.773,274.211,1.40388,0.382611,1.4550842696287387
14,8,438.625,274.369,0.694188,-1.09513,1.2966135493060373
15,8,366.574,274.971,2.79898,-1.8735,3.3681287520520944
16,8,249.576,275.24,1.62815,-0.675179,1.7625944242907952
17,8,107.568,273.0,3.36719,-1.79397,3.815271531228151
18,8,7.05273,271.283,3.02266,-2.53716,3.9463469615835858
19,8,0.0,271.221,3.19448,-2.59493,4.115624396771406
20,8,18.5312,270.682,4.05624,-2.28835,4.6572125418645
21,8,19.7637,270.125,2.01431,-3.22592,3.8031571914003237
22,8,20.9893,269.836,0.698952,-2.50352,2.599258796023205
23,8,21.9072,269.625,1.38135,-1.8485,2.307613501542232
24,8,22.7881,268.971,0.788219,-0.720679,1.0680203242457513
1,9,18.7217,269.778,-1.25218,-1.00332,1.6045578128568632
2,9,18.0654,269.572,-0.240194,-1.22327,1.246628513445766
3,9,18.1514,269.062,-3.12592,-0.16375,3.130206048952688
4,9,18.4678,268.318,-3.35509,-1.4114,3.639873468693658
5,9,18.5664,268.044,-0.029314,-0.742844,0.7434221673665643
6,9,17.3467,267.717,0.327009,-0.389349,0.5084560255144982
7,9,17.0605,267.088,-3.75676,-0.333715,3.771552916084434
8,9,2.51562,266.669,-3.70149,-0.773859,3.781519003255306
9,9,84.6953,266.992,0.169404,-0.999699,1.0139505933806636
10,9,235.979,268.274,-0.196537,1.59257,1.6046513631530683
11,9,360.776,268.907,-0.769388,-0.926693,1.2044574757097073
12,9,440.254,271.383,1.27141,1.02847,1.6353085118716895
13,9,465.445,273.841,1.24715,1.32402,1.8189040884279741
14,9,435.172,274.544,1.57358,0.628019,1.694273260357077
15,9,353.168,276.072,1.64713,1.77054,2.4182326456526053
16,9,231.271,276.649,2.9011,0.948357,3.0521733583545023
17,9,92.146,275.3,4.71484,0.997534,4.819210548083161
18,9,4.62109,274.004,3.2629,-1.9605,3.806583331545495
19,9,0.0,273.633,3.298,-2.95089,4.425444135010632
20,9,18.4229,273.422,4.03427,-3.31374,5.220747764496959
21,9,19.3262,272.793,3.25942,-1.74106,3.6952819459413377
22,9,19.2188,272.221,1.69505,-1.27842,2.123099667679311
23,9,19.8291,271.436,0.796874,-0.181016,0.8171749899085262
24,9,21.2217,270.877,2.79213,0.554223,2.8466037782995017
1,10,19.1064,268.597,-2.42161,-3.50869,4.263226537283704
2,10,18.0166,268.222,-2.96969,-3.49524,4.586475918796478
3,10,18.1191,267.634,-0.0844135,-1.67742,1.679542644704876
4,10,18.3115,266.986,-1.65782,-0.393332,1.7038418983649861
5,10,18.3428,266.69,-0.84865,-0.862473,1.2099861562137808
6,10,17.4434,266.314,-0.603655,0.381647,0.7141805035381461
7,10,17.2637,265.815,0.956621,-0.463598,1.0630366142541847
8,10,3.10352,265.606,-0.545729,0.169012,0.571301319432224
9,10,68.2344,266.615,-0.151885,-0.481632,0.5050133034376422
10,10,211.994,268.389,-1.32398,-0.722372,1.5082255623029335
11,10,341.291,269.694,-1.61607,-0.95892,1.8791513540159557
12,10,430.066,271.787,0.153248,-0.620947,0.6395780846096902
13,10,466.867,273.538,0.68904,0.638471,0.9393728436786961
14,10,446.719,274.172,1.6478,-0.117098,1.6519554417731732
15,10,372.933,274.922,1.96402,1.33646,2.3756051633215485
16,10,254.428,274.903,1.16966,-0.843147,1.4418742591533422
17,10,110.15,273.125,2.7373,-1.86868,3.3143289264042575
18,10,7.2832,271.829,3.28194,-3.4688,4.775322355988127
19,10,0.0,271.454,2.49136,-2.12276,3.2730696092811713
20,10,17.8027,271.18,4.73056,-1.82253,5.069498349393163
21,10,18.0713,270.722,2.94741,-2.47251,3.847145878206336
22,10,18.0674,270.287,1.00071,-3.01426,3.1760327220763958
23,10,18.6543,270.079,0.170409,-1.74498,1.7532810464044262
24,10,19.7441,269.75,-0.559437,-1.3491,1.4604932615281043
1,11,21.291,267.889,-0.249249,-3.35537,3.3646148220711685
2,11,20.3926,267.638,-3.00924,-3.90052,4.926416714814126
3,11,20.4209,267.013,-0.511171,-3.50408,3.541168230632513
4,11,20.71,266.364,-0.729113,-2.38259,2.4916542446473184
5,11,20.6328,265.988,-1.33693,-1.3947,1.9319860027702065
6,11,19.4062,265.464,-1.45912,-0.506048,1.5443819970149872
7,11,20.6475,265.001,-1.0634,-0.707739,1.2773856317185501
8,11,2.30273,264.876,-1.6678,-0.851984,1.8728143464465452
9,11,64.1953,266.138,-1.69583,-1.29267,2.1323309118896154
10,11,200.666,268.112,-0.295658,0.669718,0.7320763979858933
11,11,322.947,269.587,-1.1981,-0.50433,1.2999201355852597
12,11,406.175,271.949,0.799244,-0.990088,1.272424936599405
13,11,439.601,274.124,1.18513,1.10331,1.6192053832049844
14,11,419.641,274.699,-1.87661,-0.738192,2.0165794110235282
15,11,349.168,275.413,2.51187,-2.05124,3.2430042297998933
16,11,236.576,275.25,1.86936,-0.932991,2.0892532196172393
17,11,101.818,273.237,2.5498,-2.36672,3.478914140705401
18,11,7.03711,271.538,2.91182,-2.89409,4.105417474569426
19,11,0.0,271.288,3.33804,-2.71261,4.301251452042766
20,11,20.1709,271.275,4.46103,-0.914814,4.553863559165558
21,11,20.7578,270.812,3.33901,-2.806,4.361493297037152
22,11,20.7773,270.074,2.09837,-3.59483,4.162446322272516
23,11,21.4961,269.875,-0.64502,-2.5609,2.6408823545171414
24,11,22.8574,269.475,-0.508656,-1.8364,1.9055434622007443
1,12,17.7256,268.039,0.0266294,-0.826075,0.8265041019676551
2,12,17.2383,267.543,-0.213339,-1.08655,1.1072959999119476
3,12,17.3662,266.792,-1.44965,-0.356621,1.492870945574667
4,12,17.7969,266.212,-1.89659,-0.279074,1.9170122392869586
5,12,18.0176,266.088,-0.12697,-1.16081,1.1677333758182986
6,12,16.6699,265.718,-2.15688,-1.58857,2.6787470913283324
7,12,16.4141,265.214,-2.29387,-1.23655,2.6059346652209068
8,12,2.98047,264.963,-1.68147,-0.696711,1.8200954860723655
9,12,99.6797,265.637,-0.109893,-1.09931,1.1047890964111657
10,12,260.791,266.654,-0.723881,1.66044,1.8113709437221852
11,12,383.244,267.283,0.275045,-0.959408,0.9980548394196584
12,12,454.488,269.59,-0.0420647,0.549463,0.5510708006736431
13,12,469.804,272.431,1.10066,-1.1794,1.6132069909345175
14,12,429.328,273.866,1.44565,0.62509,1.5750052160548549
15,12,340.261,274.126,2.92984,1.09232,3.1268395238643123
16,12,215.435,274.41,4.0305,1.4547,4.284983353526592
17,12,79.435,273.535,5.96972,0.876928,6.033784848300774
18,12,4.71094,272.707,5.06514,-2.32964,5.575200960431831
19,12,0.0,272.053,3.26529,-3.09298,4.4976264923290366
20,12,16.832,272.128,4.25692,-3.48317,5.500349183033746
21,12,17.5469,271.578,0.769677,-1.57797,1.7556742309520295
22,12,17.7295,270.833,-0.802025,0.816792,1.1447241029562538
23,12,18.5127,270.163,0.154784,0.560683,0.5816558373686282
24,12,19.7832,269.46,-0.168324,0.392114,0.4267157812549238
1,13,20.2637,270.09,-1.59153,-2.11123,2.6439099556906243
2,13,19.7012,269.84,-5.34078,-1.91077,5.67229874048432
3,13,19.8945,268.926,-0.871523,-1.14764,1.4410516677513683
4,13,20.3506,268.128,-5.1715,-1.66579,5.433163772066879
5,13,20.4268,267.969,-4.60011,-1.95525,4.9984012018444455
6,13,19.2471,267.47,-1.40444,-0.415228,1.4645361059338893
7,13,19.1016,267.094,-3.57561,-0.127661,3.5778882323265777
8,13,2.32422,266.81,-1.00569,-0.195734,1.024560478866914
9,13,70.4453,266.97,-1.16556,0.676083,1.3474488251837247
10,13,206.729,267.719,-0.952396,1.08769,1.4457273867904696
11,13,326.197,268.599,-1.19077,-1.41937,1.852712711080701
12,13,406.16,270.885,-0.52644,0.826807,0.9801779883516054
13,13,437.148,273.384,1.01082,-1.39473,1.7225065588554371
14,13,415.047,274.711,1.7938,-0.793367,1.9614152127198872
15,13,342.605,276.984,2.31119,0.695835,2.413666415088257
16,13,229.521,277.899,2.05931,2.11584,2.9525474732339188
17,13,95.8061,277.598,3.54394,2.22165,4.182731098947194
18,13,5.5332,276.935,2.44893,1.2978,2.771559666487445
19,13,0.0,276.522,1.78823,-2.63644,3.1856839778138695
20,13,18.7822,276.017,0.539639,-1.35769,1.4610038967850154
21,13,20.0225,274.804,-0.702491,-1.53012,1.683674796236197
22,13,21.0332,273.289,-1.85915,-0.0826216,1.8609849680442236
23,13,21.9209,272.619,0.38037,-0.253282,0.4569826128246019
24,13,22.6514,271.927,-0.943714,-1.29197,1.5999320594000235
1,14,19.3018,268.807,-0.356671,-0.100489,0.3705566641716217
2,14,18.8154,268.642,-1.75777,0.320187,1.786693898760781
3,14,18.8564,268.242,-6.23139,1.1966,6.345240176076868
4,14,19.1523,268.271,-0.871691,0.89329,1.2481234809028312
5,14,19.1875,267.834,-1.51906,-1.10222,1.8768143786746734
6,14,17.8574,267.094,-5.60951,-2.20917,6.028850182995096
7,14,17.584,266.811,-1.30705,-2.06663,2.4452687499332257
8,14,3.32617,266.437,-1.93001,-1.89251,2.70305987728722
9,14,66.9062,267.688,-2.85452,-0.852238,2.9790256862007753
10,14,202.385,268.448,-0.0861855,0.89921,0.9033308167610855
11,14,323.369,269.519,0.297995,-0.641537,0.7073688870695403
12,14,405.363,271.745,1.06487,0.230616,1.0895558069029783
13,14,438.148,273.777,-0.543382,0.897748,1.049388140502836
14,14,418.391,274.419,2.67319,0.706144,2.76488410694481
15,14,348.136,275.669,2.75699,1.21976,3.014765051824105
16,14,236.154,276.354,3.07591,1.38879,3.3749014788879395
17,14,100.982,275.643,3.06543,-1.45559,3.393464797666244
18,14,6.29297,274.888,2.28634,0.771922,2.413133682514087
19,14,0.0,274.026,1.35757,-1.22726,1.8300719692132328
20,14,18.2539,273.469,1.29696,-1.57204,2.0379928859542176
21,14,19.1846,272.676,1.73013,-1.45151,2.258369123283437
22,14,19.2539,271.991,1.1013,-1.48692,1.8503493660387489
23,14,19.8135,271.548,-1.11768,-0.363633,1.1753457113075285
24,14,21.0449,270.874,1.07533,-0.0868902,1.078834795395495
1,15,18.7305,268.945,-0.291242,-0.097559,0.30714762093332254
2,15,18.4551,268.707,-4.25142,-0.765751,4.3198317803360125
3,15,18.8477,267.846,-1.38861,-0.558769,1.496816798229162
4,15,19.3477,267.207,-4.59728,-0.896749,4.683923800341013
5,15,19.4873,266.953,-4.17287,-1.85905,4.568250314879866
6,15,18.4863,266.471,-1.76723,-0.969427,2.015661326024042
7,15,18.3457,265.971,-4.1342,-0.950903,4.242148766298631
8,15,4.08984,265.845,-1.57014,-1.01263,1.868357336405432
9,15,70.5156,266.445,-2.83792,1.59649,3.2561588177636547
10,15,211.291,267.777,0.406002,0.678507,0.7907018230995803
11,15,337.651,268.968,0.791159,0.156315,0.8064533108035454
12,15,423.707,271.468,0.730396,1.62026,1.777279039547814
13,15,458.304,273.576,0.604567,1.52568,1.6410974132844764
14,15,437.484,274.101,3.16684,0.0787029,3.167817818636105
15,15,363.152,275.32,1.65006,1.1846,2.0312496556553556
16,15,244.865,276.214,1.99241,1.83605,2.709386869865579
17,15,102.529,275.112,2.48437,0.747534,2.594398076251214
18,15,5.76953,274.171,2.91134,1.39057,3.226388928895585
19,15,0.0,273.216,0.860012,-1.26144,1.5267126493692256
20,15,17.5117,272.126,0.929775,-0.840107,1.253100683135238
21,15,18.3379,271.651,-1.07114,-0.220064,1.0935122604232657
22,15,19.2402,270.707,-1.89968,-2.94834,3.5073484084133986
23,15,20.3799,270.565,1.22949,-2.26158,2.57417749125813
24,15,21.9736,270.039,-0.837269,-2.01462,2.181676676953072
1,16,18.2529,268.407,-0.062726,-0.305079,0.3114606673674864
2,16,17.8262,268.035,-3.63424,-0.936649,3.7530003632828226
3,16,18.1104,267.269,-0.320253,-0.845879,0.904474027626001
4,16,18.7598,266.549,-3.59825,-0.767355,3.6791625077624666
5,16,19.0459,266.274,-3.39552,-2.96257,4.506259765626034
6,16,18.0186,265.794,-0.782854,-2.72431,2.8345591123516902
7,16,18.0176,265.438,-3.11906,-2.8303,4.211785057858484
8,16,4.20312,265.285,-0.961744,-2.65862,2.8272268791053894
9,16,81.8281,266.446,-2.7178,0.364071,2.7420766825603184
10,16,234.135,268.22,0.206295,2.34648,2.3555309417252412
11,16,365.588,269.592,1.01626,0.145573,1.0266332772363265
12,16,452.3,272.073,1.1469,1.39028,1.8022924536267693
13,16,484.179,274.078,1.22273,1.83329,2.203638100278719
14,16,458.078,274.703,-0.0548353,1.19882,1.2000734571375578
15,16,376.855,275.623,2.02994,0.77689,2.173525816662871
16,16,250.834,276.43,0.642801,2.49377,2.5752828851411644
17,16,102.775,274.93,0.412596,0.173803,0.44770854584763065
18,16,5.43359,273.668,3.08321,2.33686,3.868733457308735
19,16,0.0,272.891,0.561184,-1.49581,1.5976154224205523
20,16,16.5498,271.637,0.498623,-0.313251,0.5888557422068668
21,16,17.3457,270.645,-0.990577,-2.53745,2.7239484751788168
22,16,18.1094,269.875,-1.00368,-2.54356,2.7344233424983777
23,16,19.4043,269.778,1.03271,-2.26695,2.4910945880475914
24,16,21.082,269.349,-1.12096,-1.91599,2.2198128303305213
1,17,20.0176,270.468,-3.05296,-1.32022,3.326190855919125
2,17,19.3721,269.904,-2.42281,-2.10413,3.2089517529872587
3,17,19.4561,269.154,-1.96381,-1.79852,2.66293520508855
4,17,19.8428,268.278,0.141493,-0.180929,0.22968581168631205
5,17,19.8682,268.029,-2.81886,-0.618332,2.8858804829417313
6,17,18.7803,267.558,-0.611467,-0.406927,0.7344940268089319
7,17,18.6006,267.154,-0.475508,0.219507,0.5237281557382608
8,17,3.07227,266.904,-3.00764,0.261786,3.019011473876176
9,17,69.9766,267.154,-2.75882,-1.50751,3.143831132949096
10,17,207.041,267.779,-0.177494,0.866983,0.884965333967947
11,17,327.947,268.523,0.749655,-1.62103,1.7859789696200232
12,17,409.004,270.899,0.820728,0.634424,1.0373467413357984
13,17,440.538,273.244,1.4947,1.2664,1.9590551421539923
14,17,418.813,274.467,2.46811,1.14267,2.719790745811155
15,17,346.308,275.99,3.71353,-1.06393,3.862933096210702
16,17,232.139,276.869,3.87425,1.9215,4.324578050226403
17,17,96.8218,276.716,4.42236,2.8032,5.235952464413709
18,17,5.70898,276.211,3.89962,-0.928761,4.008694692729916
19,17,0.0,275.711,3.36343,0.923135,3.4878130100573053
20,17,18.2061,275.302,3.62362,-1.1902,3.814078911663994
21,17,19.6709,274.205,3.55727,-1.75766,3.9678128141962543
22,17,20.3496,273.454,2.09202,-1.08799,2.358022459710679
23,17,21.2793,273.214,-0.816895,0.654433,1.0467091250743925
24,17,22.209,271.815,-1.93297,0.211938,1.944554122863131
1,18,20.7236,270.319,-0.867414,-0.391993,0.9518747603781708
2,18,20.085,269.984,-3.18453,-1.50452,3.522046528838028
3,18,20.2402,269.198,-1.32562,-1.48406,1.9899001150811564
4,18,20.791,268.323,-2.73985,-2.06911,3.433364853114216
5,18,20.7305,268.077,-4.52345,-2.27116,5.061597341561259
6,18,19.6836,267.578,-3.26283,-1.84052,3.7461411451385542
7,18,19.5586,267.198,-0.914961,-2.27756,2.4544720787006313
8,18,2.91992,266.949,-4.20149,-1.82122,4.579231432074601
9,18,70.0078,267.198,-4.11624,-0.925968,4.219105174634072
10,18,208.651,267.827,1.64477,0.574991,1.742378547555324
11,18,331.651,268.482,0.0699673,1.7818,1.7831732005246408
12,18,415.05,270.982,-0.465893,1.19839,1.2857662616311722
13,18,448.882,273.232,1.41951,0.599408,1.5408759166668806
14,18,429.109,274.557,1.80503,1.98251,2.681133939399522
15,18,357.699,275.948,3.19156,1.61332,3.576151095241922
16,18,243.514,276.948,3.57884,-0.247932,3.5874177373459033
17,18,104.958,276.774,4.23926,-0.15774,4.242193684310041
18,18,6.49805,276.058,3.64327,-0.865773,3.744726849908949
19,18,0.0,275.649,2.80874,-1.18478,3.048396961683304
