hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
8,2,237.327,290.334,-0.902738,0.0224104,0.9030161253666293
9,2,399.167,293.2,1.05308,-1.03227,1.4746385453052555
10,2,414.395,295.867,-1.10677,1.83202,2.1403824689293267
11,2,638.861,299.598,0.446666,3.46147,3.4901697775976452
12,2,779.215,301.052,0.573452,3.10491,3.1574219395582843
13,2,773.104,301.718,5.31056,1.75507,5.59305982611486
14,2,810.742,303.105,5.60508,2.5082,6.140683109101136
15,2,780.009,302.608,5.16336,2.98099,5.962095929260112
16,2,661.761,301.932,4.83297,3.24496,5.821285461347863
17,2,505.582,302.306,4.20944,4.22775,5.966008311769269
18,2,329.835,300.807,2.73126,4.80256,5.524885857753081
19,2,151.88,297.738,1.79093,3.9879,4.371587431917609
20,2,22.4609,293.953,-1.43704,5.43029,5.6172175893141265
21,2,0.0,292.007,-0.471125,4.42841,4.453400262016093
22,2,17.9453,290.14,-0.707681,0.929014,1.1678524778228627
23,2,14.458,288.702,0.107226,0.0173359,0.10861836172954369
24,2,11.5645,288.545,-0.389079,1.69099,1.7351742414930553
1,3,13.1631,285.609,-0.605761,3.06954,3.1287413125282506
2,3,15.498,285.042,-1.55342,2.70058,3.115484879244321
3,3,13.9131,286.397,-0.381592,2.58334,2.6113709062605412
4,3,13.708,285.864,-0.428459,0.40818,0.5917668688605335
5,3,0.0,283.635,-3.10463,-1.23375,3.340788305086091
6,3,18.7754,287.285,-0.538689,1.9261,2.000011762145663
7,3,136.529,288.69,-0.192539,-1.10113,1.1178365459319175
8,3,255.327,290.912,-1.00528,0.638621,1.1909763473894013
9,3,484.964,293.569,-0.677387,2.43599,2.5284185626333704
10,3,480.895,295.629,-0.689774,3.76024,3.8229822166308858
11,3,744.454,299.036,-0.12853,5.36821,5.3697484638481905
12,3,876.152,299.928,3.92013,4.40422,5.89614899958439
13,3,926.76,300.803,5.40529,3.25361,6.308972817836514
14,3,872.336,302.07,6.83458,2.29677,7.210175879220978
15,3,779.509,300.992,5.40457,2.10403,5.79968267457798
16,3,635.198,299.85,3.76266,2.97445,4.796348932062804
17,3,461.957,299.992,3.68893,4.51974,5.834059839639973
18,3,278.554,298.272,2.79571,3.96955,4.855236513971281
19,3,109.536,294.44,0.950109,2.68908,2.8519919982848827
20,3,13.9336,290.857,0.770966,3.28088,3.3702466004071567
21,3,0.0,289.568,0.199774,0.998718,1.0185024764820163
22,3,13.8018,290.171,1.52962,0.243467,1.5488749221576932
23,3,10.3457,288.711,0.743945,1.61499,1.778102039570564
24,3,9.04395,287.728,-0.114665,1.82966,1.833249513248265
1,4,17.6455,286.631,-2.26787,2.83516,3.6306151768674133
2,4,19.2021,285.949,-0.180368,2.26015,2.2673355812327385
3,4,16.8037,286.847,-0.383545,2.42123,2.4514202985055418
4,4,16.5254,286.675,-2.53686,-2.15432,3.3281756747503577
5,4,0.0,286.356,-2.10072,1.16664,2.4029301712700684
6,4,15.7344,286.859,-1.42443,3.94563,4.194877462072045
7,4,106.865,288.744,-1.88004,0.0746546,1.8815216477365229
8,4,203.264,290.895,-0.177152,1.18159,1.1947961161654317
9,4,430.292,293.976,-0.831684,0.18941,0.8529797324415158
10,4,452.864,297.311,-2.22395,3.22167,3.914730027907416
11,4,685.142,300.325,1.27772,3.81548,4.023736575473102
12,4,810.231,301.436,4.11251,2.69328,4.91594300806061
13,4,786.572,302.061,3.82131,2.54755,4.592648595157265
14,4,815.07,303.43,6.20958,2.53261,6.706190959740112
15,4,759.806,302.555,5.11746,2.11966,5.539075316982069
16,4,644.214,301.659,3.70504,2.63754,4.547959834167404
17,4,494.082,302.035,2.97213,3.77267,4.802769582834471
18,4,321.32,300.319,2.17071,3.94416,4.5020417601017435
19,4,148.145,297.487,2.15128,2.77599,3.5119974542274375
20,4,21.0664,293.769,-1.564,3.63732,3.9593172116414213
21,4,0.0,291.631,-1.78167,1.70868,2.468589745441717
22,4,19.459,291.114,-0.123696,1.28351,1.2894567152549168
23,4,16.5244,289.606,0.663867,1.73706,1.859595880101104
24,4,14.6582,288.04,-1.07463,2.33162,2.5673491116908895
1,5,15.8379,285.728,-1.38506,-0.466597,1.4615416395056968
2,5,17.873,285.506,-0.0788059,-1.19883,1.2014173874115566
3,5,16.0889,284.816,-1.09351,1.53451,1.8842730853567908
4,5,16.4629,285.111,1.23853,-4.26272,4.4390019553160815
5,5,0.0,285.229,-1.99232,-0.89293,2.183268871966987
6,5,24.1953,284.918,-0.2174,-1.62664,1.6411034244068838
7,5,166.974,286.209,-0.758945,1.93501,2.07852380624447
8,5,333.498,287.716,-1.41348,-0.689504,1.5726860705226584
9,5,507.745,290.975,-1.5895,3.06929,3.4564506873525622
10,5,550.536,292.563,-0.856766,1.62694,1.838744610422013
11,5,724.798,294.834,-1.04845,0.857957,1.3547463291513286
12,5,893.902,297.382,-1.37967,1.21379,1.837600466097024
13,5,915.572,301.516,3.4131,2.07343,3.9935402307852113
14,5,876.289,302.346,6.86192,2.65712,7.358412381811718
15,5,781.993,301.847,5.56961,2.4346,6.078472893095765
16,5,642.854,300.959,5.24996,2.08773,5.649840400798946
17,5,476.394,300.709,4.5649,1.55197,4.821506288588661
18,5,295.742,299.534,4.17657,1.57599,4.464020771121031
19,5,124.63,296.735,4.1132,0.512319,4.144983111878865
20,5,13.9805,294.122,5.311,1.31115,5.470451107769815
21,5,0.0,292.3,3.0152,-0.156555,3.019261583239352
22,5,17.3467,290.65,0.732749,1.4339,1.6102764691198217
23,5,13.6738,289.51,-0.592969,0.98218,1.1472967303017123
24,5,12.1602,288.66,0.365315,-0.392993,0.5365617832775644
1,6,16.6104,289.625,-0.00712776,0.677935,0.6779724693434221
2,6,15.7266,289.468,-3.25166,4.48867,5.542693490037132
3,6,13.748,289.745,3.80688,1.12143,3.9686194802853043
4,6,14.584,289.532,-4.50854,-4.55471,6.408768689514391
5,6,0.0,289.729,-3.87514,3.3141,5.099016457082679
6,6,15.9473,289.911,-3.3922,0.702466,3.4641707984965175
7,6,72.5676,290.982,-3.17887,4.98872,5.915449409410919
8,6,203.03,292.362,-1.22305,1.43745,1.8873563004901857
9,6,419.792,294.604,-1.69692,-2.25102,2.8189765034139604
10,6,559.786,296.685,-2.34798,5.04637,5.56586563413994
11,6,618.814,300.086,-2.25548,4.36675,4.914844411871041
12,6,863.262,301.838,1.36251,4.04534,4.268630836193264
13,6,837.197,302.735,4.17482,2.82978,5.043488562572538
14,6,858.899,303.701,4.29258,2.71376,5.078458072486176
15,6,784.509,303.448,3.71707,3.41165,5.045390481161989
16,6,655.589,303.44,5.93161,1.82992,6.207463604283153
17,6,501.3,303.143,4.13522,2.4006,4.781519090038228
18,6,324.281,302.132,2.41192,3.78791,4.490614685597063
19,6,147.247,298.409,-0.508875,2.84435,2.88951218860987
20,6,23.3477,295.814,1.29929,3.41174,3.6507703750989324
21,6,0.0,293.081,-0.543879,3.74091,3.780239674245669
22,6,15.9365,292.13,0.907554,-0.0924702,0.9122527066575576
23,6,12.6074,290.275,-2.47383,-0.530516,2.5300755117497973
24,6,12.0,290.224,-2.52287,3.43709,4.263620609880761
1,7,14.6523,288.006,-1.28545,1.41622,1.912605759402601
2,7,17.084,287.628,-1.74482,2.52773,3.07145173904784
3,7,15.332,287.078,-1.37964,-1.78385,2.2551113835241043
4,7,15.3047,285.741,0.716072,-4.46291,4.519991678895438
5,7,0.0,286.372,-0.889785,0.306289,0.9410261939744292
6,7,8.62109,288.315,-0.49572,0.51106,0.7119835967211603
7,7,117.802,289.384,-1.82535,5.18403,5.496004882039316
8,7,248.483,291.381,-5.45254,2.88569,6.169067938327475
9,7,463.449,294.372,-1.16762,2.86861,3.0971373551232757
10,7,611.957,297.15,-0.53743,5.88085,5.905355851038952
11,7,689.861,299.243,-0.330678,5.77788,5.787334899077813
12,7,842.809,301.498,2.61837,3.95012,4.7391253909661435
13,7,882.947,302.529,4.79396,2.5871,5.4474892282224845
14,7,849.43,303.731,6.49473,3.19277,7.237078004678407
15,7,774.415,302.54,3.54031,2.76028,4.489202665785985
16,7,649.839,301.528,2.37106,2.27035,3.282744986455695
17,7,493.91,302.133,3.15475,3.10568,4.426928486535558
18,7,319.195,300.403,1.91192,2.19123,2.908079606768013
19,7,145.56,297.683,0.849524,1.26818,1.526424429500524
20,7,19.8398,294.586,-0.665558,1.56017,1.6962010141088821
21,7,0.0,293.929,-1.39446,2.42499,2.7973371608906925
22,7,17.3154,291.449,0.073081,1.31085,1.3128855833853155
23,7,13.6875,291.006,0.145312,-0.146727,0.20650518122555667
24,7,12.0508,289.307,-0.313396,-0.26018,0.40732135374419054
1,8,15.9541,288.32,-4.15068,4.69649,6.26778771038873
2,8,16.8154,286.99,-5.20674,3.21035,6.116901875140715
3,8,15.1211,288.361,-0.967529,3.58822,3.7163739228232946
4,8,15.499,288.299,-7.18334,-2.65725,7.659069859852435
5,8,0.0,288.77,-8.60463,3.13246,9.157071752940457
6,8,13.543,288.987,-2.2965,2.87825,3.682150908436535
7,8,83.6536,291.099,-5.57828,3.66255,6.6731911602246194
8,8,212.373,294.036,-1.3666,0.21284,1.3830749891455634
9,8,425.277,296.559,1.92906,3.52242,4.016057163437791
10,8,585.926,297.972,1.05632,3.2368,3.4048033984945447
11,8,586.626,300.234,-0.981069,3.85552,3.978382944509113
12,8,808.715,302.272,3.12521,3.21037,4.480336268741444
13,8,858.604,303.053,5.07814,3.39667,6.1094085596316114
14,8,859.68,304.234,4.71837,2.53847,5.357876948736318
15,8,785.509,303.483,4.70437,2.53519,5.3439952688040435
16,8,664.448,302.545,3.12692,2.27133,3.8647857191958264
17,8,509.91,302.99,2.82369,4.23947,5.093754126084218
18,8,335.179,301.217,0.617977,2.64923,2.7203520296882537
19,8,156.95,298.318,-2.66708,2.33361,3.5438751894642113
20,8,23.8438,294.715,-4.23587,2.11388,4.734034570142048
21,8,0.0,292.094,-1.83392,2.88007,3.4143909810242876
22,8,17.4951,289.811,0.270347,3.41437,3.425056203525571
23,8,13.6855,289.351,-1.59785,-0.659422,1.7285722422230434
24,8,11.9453,288.492,-1.47892,1.45271,2.073058298866677
1,9,16.2666,290.598,-0.281542,0.0861378,0.2944242149566506
2,9,17.5391,290.279,-8.34443,-0.234966,8.34773748066241
3,9,16.0107,289.736,0.4104,3.77572,3.7979586198904274
4,9,16.4854,288.96,-0.45092,-4.29787,4.321459867139807
5,9,0.0,288.962,-0.728652,-0.323594,0.7972746163901118
6,9,10.6777,288.841,0.715218,2.39583,2.500307616359235
7,9,130.708,289.282,0.709805,-0.305228,0.7726495130452099
8,9,274.92,290.495,-0.181058,-0.368215,0.4103221729190369
9,9,480.324,292.597,1.04527,1.66939,1.9696325406024342
10,9,636.786,295.159,-2.1097,0.684557,2.217983853919816
11,9,585.032,296.805,1.30213,-0.379836,1.3563988807854421
12,9,835.027,299.395,4.72189,2.16008,5.192512954100356
13,9,865.307,301.621,5.57424,2.51288,6.114467881345031
14,9,826.399,302.746,5.41954,2.97939,6.184511183893194
15,9,746.29,302.024,5.40945,2.43997,5.9342735784087335
16,9,618.698,301.232,4.9775,0.859219,5.051115078867339
17,9,460.144,301.663,3.43307,2.50217,4.248155403678165
18,9,288.382,300.319,3.08673,1.20588,3.3139174201087154
19,9,123.208,298.438,1.97843,1.00841,2.2206026193355712
20,9,15.2109,297.99,-1.0972,1.3092,1.7081722629758391
21,9,0.0,296.321,0.36286,1.71747,1.755383314407426
22,9,16.8604,294.652,-0.23063,-0.938173,0.9661049502145199
23,9,13.3906,294.073,-0.517774,1.21362,1.319455728501718
24,9,12.249,293.266,-0.301188,-0.622485,0.6915213565530712
1,10,13.2979,291.741,-5.19853,4.675,6.991447572634726
2,10,14.4473,291.007,-5.38838,1.46621,5.58430038487365
3,10,13.0703,291.559,-4.43237,-2.29068,4.989300419828415
4,10,13.9541,289.3,-3.76244,-6.61428,7.609510803724508
5,10,0.0,289.962,-4.56654,3.88051,5.9926325960883
6,10,10.373,291.273,-6.64611,6.3968,9.224414798354418
7,10,97.9426,291.473,-5.86539,3.54243,6.852124499525676
8,10,234.248,292.885,-3.90176,3.58686,5.299933561583579
9,10,462.355,294.913,-3.56704,2.10836,4.143543924130647
10,10,635.848,296.537,-1.14778,2.19139,2.473780317752569
11,10,641.423,298.699,0.266978,2.60747,2.621102259238277
12,10,855.621,301.787,3.10763,3.36662,4.581647568429942
13,10,863.057,302.037,4.56154,2.12323,5.031476205299992
14,10,866.242,303.228,4.38048,1.89784,4.7739293769388755
15,10,793.775,301.954,3.84012,2.65726,4.669855706764396
16,10,670.276,301.098,0.619105,2.16098,2.2479158261431857
17,10,513.675,301.945,0.894982,2.73264,2.875467640215066
18,10,336.632,300.569,0.711727,1.53693,1.6937264086708337
19,10,156.192,297.135,-2.85946,0.81603,2.9736200921603957
20,10,23.1367,295.185,-3.3638,1.94006,3.883166651535831
21,10,0.0,293.925,-2.42425,2.28485,3.331295181307114
22,10,15.6836,291.749,-0.476235,3.6253,3.6564463438186814
23,10,11.3076,291.361,-0.678906,1.81714,1.9398224497195613
24,10,9.25879,290.907,-0.615642,0.98396,1.1606861564454019
1,11,15.7471,288.239,-4.11846,4.1584,5.8526919730667535
2,11,17.1211,287.639,-5.89033,2.87246,6.553397131297629
3,11,16.1611,289.176,-3.16968,-0.983067,3.3186280341263013
4,11,17.8857,289.101,-5.0183,-5.49416,7.44104354211155
5,11,0.0,288.963,-8.06557,3.09047,8.637385266722793
6,11,11.3125,290.1,-7.70568,6.23665,9.913289438168341
7,11,88.1614,291.125,-1.1652,2.76704,3.0023659672997898
8,11,216.686,293.3,-0.609769,2.52632,2.598867248583698
9,11,436.277,295.874,-2.527,-0.256879,2.5400227992364557
10,11,603.332,298.386,-1.52376,0.388659,1.572545819962331
11,11,631.642,301.351,0.508189,5.07671,5.102081975411704
12,11,810.621,301.976,2.10568,4.47405,4.944796422998626
13,11,825.338,302.487,2.62599,2.22529,3.4420544830377104
14,11,827.195,304.163,5.94981,1.77284,6.208317058728557
15,11,755.368,302.976,3.73172,1.64017,4.07625953384963
16,11,637.933,302.125,1.62789,1.3348,2.1051643385018664
17,11,488.863,302.877,1.32955,1.33224,1.8821707202323599
18,11,320.093,301.274,1.18731,1.3758,1.8172866246412533
19,11,149.52,298.301,-2.08798,2.03087,2.912746716983816
20,11,22.6445,294.689,-3.70853,2.52892,4.488722660991654
21,11,0.0,292.29,-0.358332,1.96844,2.0007893082041397
22,11,17.75,290.19,-1.76774,4.15265,4.513247913653759
23,11,14.3574,289.626,-2.58516,1.03784,2.785707107935075
24,11,13.1387,288.639,-0.983806,2.83259,2.998573052926342
1,12,14.9971,288.959,-2.16045,1.61055,2.6947013758485374
2,12,16.7891,288.558,-5.84834,0.938862,5.923220628226169
3,12,15.9248,287.878,-4.01245,4.69857,6.178698491381499
4,12,16.7246,287.128,-2.05639,-5.65627,6.0184823788892166
5,12,0.0,287.758,-3.84877,-0.79918,3.9308674850851943
6,12,9.25586,286.969,-4.16759,2.11458,4.673355858962593
7,12,114.458,287.536,-1.01871,0.0551233,1.020200295188592
8,12,253.311,288.786,-2.82852,0.282176,2.8425602342564353
9,12,494.558,291.099,-1.77016,-1.0103,2.0381787251367336
10,12,663.207,293.127,-0.941727,1.18993,1.5174923879311553
11,12,554.017,295.17,0.522838,2.69048,2.740810501410851
12,12,832.106,297.647,1.90255,3.20647,3.728424112597707
13,12,852.807,298.85,6.74806,2.07294,7.059277158973148
14,12,808.899,300.054,6.45372,2.64638,6.975229669537771
15,12,718.275,299.306,4.7366,1.81204,5.071377379134785
16,12,584.073,298.43,4.39352,1.73812,4.724836412490912
17,12,423.441,298.883,4.3735,1.63693,4.66980107444632
18,12,254.14,297.511,3.61309,1.09943,3.776660651024924
19,12,98.9345,295.791,2.66105,2.29455,3.5137084120626745
20,12,12.9414,295.521,0.571747,1.6256,1.7232150161860242
21,12,0.0,293.987,-1.80755,1.26727,2.2075348820347096
22,12,16.7539,292.59,0.481772,0.756163,0.8965973134874987
23,12,12.3359,291.818,0.0417967,1.13843,1.1391970106311244
24,12,11.2773,291.265,-0.327556,1.43904,1.4758485880116565
1,13,15.9951,293.352,-2.29814,-0.658979,2.3907531830034237
2,13,17.6377,292.511,-9.96357,-1.19493,10.034968104074872
3,13,16.3428,291.168,-3.88062,1.65854,4.220185602079606
4,13,16.6455,290.203,0.473885,-6.74612,6.7627436775043455
5,13,0.0,289.989,-3.04603,-1.8568,3.567352660012744
6,13,10.3594,289.303,-2.90881,0.693677,2.9903784704329652
7,13,89.2864,289.307,0.314297,-2.40288,2.423347869912407
8,13,231.655,290.195,-1.43399,-2.36236,2.7635253010783165
9,13,445.714,292.195,-1.25747,-1.97954,2.3451672461681703
10,13,615.145,294.853,-0.102859,2.4746,2.476736791401339
11,13,563.439,297.382,5.47889,-0.636672,5.51575805013998
12,13,801.449,299.521,1.20041,-1.17341,1.6786527920329446
13,13,834.838,301.958,4.87013,0.871282,4.947453743131309
14,13,803.82,303.772,5.6588,1.96376,5.989855655823436
15,13,736.915,303.056,8.68484,0.993194,8.74144611304308
16,13,618.542,302.397,4.18746,1.09945,4.329389281884917
17,13,468.613,303.018,3.27389,1.30685,3.5250833542768887
18,13,302.71,301.928,1.72735,0.450993,1.7852542419915993
19,13,136.966,300.978,1.79679,1.9508,2.652183052524844
20,13,17.9961,301.261,-0.0454407,1.61779,1.6184280463821956
21,13,0.0,299.672,-0.539972,0.763855,0.935437983946023
22,13,18.7607,298.422,-1.39079,0.911436,1.6628326452761264
23,13,15.2852,298.475,-0.851758,0.97925,1.29785293969078
24,13,13.583,297.057,-0.785563,-0.132251,0.7966175707138275
1,14,16.0029,293.48,-7.18682,2.92696,7.759992046001078
2,14,17.7158,293.063,-4.35713,3.76113,5.755925704332883
3,14,16.4365,292.209,-8.14819,8.03939,11.44660612794028
4,14,17.3994,290.1,-3.00658,-6.74416,7.38398384356304
5,14,0.0,291.607,-8.70717,1.43129,8.824024052154435
6,14,9.21289,290.144,-9.06017,3.59993,9.749162858102228
7,14,92.4114,291.074,-5.79117,2.55219,6.328611519519901
8,14,212.123,292.28,-7.0795,1.88179,7.325329607198573
9,14,442.042,293.849,-6.83461,3.01363,7.4695287420961165
10,14,611.176,296.04,-4.89778,1.57372,5.144399242554956
11,14,592.22,298.452,-0.453725,2.39409,2.436705419972837
12,14,805.621,299.452,4.45333,0.805101,4.525520490407816
13,14,827.901,300.782,3.03517,0.858586,3.154271207156417
14,14,813.258,302.77,4.1295,1.90468,4.547590147803559
15,14,743.181,302.137,7.71316,0.592315,7.735869327026213
16,14,625.714,301.039,3.0693,1.24203,3.3110785268398577
17,14,476.816,301.462,1.35592,1.21896,1.8232889315739291
18,14,310.64,300.302,1.16388,1.38752,1.811029653208362
19,14,142.88,298.91,1.06632,1.61388,1.9343337345970057
20,14,20.3477,299.479,-0.594269,3.37756,3.429441236989052
21,14,0.0,298.132,-1.25042,1.38837,1.868454289861007
22,14,17.8096,296.49,-0.527017,1.80792,1.8831679810067397
23,14,14.1592,296.68,-1.94844,0.672609,2.0612669163601787
24,14,12.8301,295.011,0.226644,1.62849,1.6441858723502036
1,15,15.9375,290.287,-4.38994,1.55879,4.658476088561581
2,15,17.3125,289.961,-5.02119,1.41835,5.217668611420239
3,15,16.3584,288.787,-6.49194,0.0384178,6.492053672833955
4,15,17.1641,287.957,0.097908,-5.79983,5.8006563426360644
5,15,0.0,287.807,-5.43861,1.50941,5.644182605143104
6,15,11.0254,288.263,-6.87463,1.68293,7.0776260866055924
7,15,90.7395,289.464,-0.411289,0.972116,1.0555416424646638
8,15,236.342,291.678,-2.15274,1.28413,2.506647036281734
9,15,473.527,294.387,-3.56215,2.92671,4.610265073355327
10,15,655.051,297.066,-1.20247,3.20311,3.421380974548143
11,15,565.47,299.97,1.54042,5.17095,5.395518295669102
12,15,848.543,300.009,2.80294,0.549242,2.8562456858897836
13,15,896.51,300.807,3.77052,0.718938,3.8384492856157415
14,15,866.492,303.289,6.85313,1.35195,6.985210061222211
15,15,794.65,302.272,7.23562,1.19681,7.333931480488483
16,15,671.276,301.519,4.48141,1.27621,4.65958662889746
17,15,512.16,301.976,3.69088,0.325409,3.705197186612475
18,15,334.374,300.708,1.71954,-0.373226,1.7595782047627209
19,15,154.294,298.764,0.968664,1.46154,1.7533993032096256
20,15,21.1289,297.516,-1.17825,0.828729,1.4405085275488654
21,15,0.0,295.648,-1.11468,1.74677,2.072128600087359
22,15,17.8672,294.085,-0.37272,0.854795,0.932520611260148
23,15,14.1182,293.917,-1.61836,2.26441,2.7832789543450365
24,15,12.585,292.482,-1.8007,0.962476,2.0417836664485294
1,16,15.0566,289.256,-2.89971,0.911333,3.0395469927258896
2,16,16.7656,290.09,-3.54853,0.946674,3.672636222548593
3,16,15.2451,288.967,-7.61108,1.05502,7.683853588324026
4,16,15.6406,287.962,-3.30541,-3.82229,5.053279738170053
5,16,0.0,287.715,-6.37318,1.46449,6.539277809704982
6,16,11.627,288.727,-7.56701,1.35872,7.688027079719478
7,16,97.7864,290.074,-0.825352,-0.239799,0.8594821023761926
8,16,250.717,292.618,0.197848,1.13081,1.1479874072497487
9,16,497.917,295.441,-3.40395,2.13619,4.018729067578455
10,16,682.754,297.948,-1.68977,3.15477,3.578812150113498
11,16,560.657,300.899,2.29139,4.62358,5.160228691492267
12,16,875.621,301.517,2.9133,1.39348,3.2294122376060943
13,16,924.182,301.873,4.7383,0.723821,4.793266498958825
14,16,888.274,303.969,6.87266,1.41738,7.017294460117802
15,16,808.368,302.845,6.6907,1.4761,6.85159380728309
16,16,677.354,301.944,4.24606,1.25961,4.428955054603738
17,16,510.691,302.299,3.42037,0.354706,3.438713027185607
18,16,326.906,300.813,1.93243,-1.91034,2.717293620590164
19,16,145.7,298.37,0.301672,1.53771,1.5670220290997827
20,16,18.9648,295.4,-1.0845,1.68908,2.007269662103226
21,16,0.0,293.504,-1.66741,0.400574,1.714851491405597
22,16,17.5908,291.649,-0.453774,0.317686,0.5539271050165356
23,16,13.3672,291.45,-1.38008,0.931398,1.6649693813412905
24,16,11.6387,290.36,-1.06584,1.12361,1.5487137688094594
1,17,15.5742,293.178,-3.90849,3.28438,5.10523712128046
2,17,17.1699,293.0,-5.55634,-0.998638,5.645369080108403
3,17,16.6162,292.158,-4.61499,4.431,6.397803818506785
4,17,17.2861,290.673,-0.00756073,-6.52248,6.522484382122975
5,17,0.0,290.506,-4.53627,-1.5316,4.787853806550488
6,17,11.0742,289.659,-4.33361,1.30891,4.526965983989719
7,17,80.8958,289.721,-2.86539,-2.09917,3.5520380827068845
8,17,212.467,290.652,-1.27871,-2.48736,2.7967944210649445
9,17,457.605,292.806,-3.34731,3.11763,4.574286944759806
10,17,635.598,295.409,-2.05891,2.71825,3.4099843768850318
11,17,589.095,299.06,-0.761342,2.01567,2.1546617344409307
12,17,822.246,300.009,4.44845,-0.38484,4.465065422600211
13,17,851.057,302.034,5.69435,0.314153,5.703009208296002
14,17,827.18,303.438,8.73204,2.45986,9.071903536810783
15,17,754.509,302.842,5.03348,1.31888,5.203399404696895
16,17,633.917,301.938,3.99313,-0.318516,4.005813230688121
17,17,481.175,302.467,2.98385,1.11252,3.184503347917851
18,17,312.054,300.996,1.27618,0.853336,1.5351930566857057
19,17,142.372,300.381,0.531164,2.58751,2.6414661071071874
20,17,19.6211,300.399,-0.64505,-0.809943,1.0354212503850788
21,17,0.0,298.553,-0.848078,1.07928,1.3726185240204214
22,17,18.3311,297.37,-1.71793,0.50128,1.789571212134348
23,17,14.9297,297.961,-1.44746,1.86987,2.3646467534285116
24,17,12.999,295.77,-1.68693,1.13826,2.035035295148465
1,18,15.624,293.65,-5.77861,1.57149,5.98848180695241
2,18,17.4619,293.163,-6.1374,-1.61583,6.346541211471018
3,18,15.959,292.333,-6.95093,3.88119,7.961096889311171
4,18,16.6846,291.73,-0.54467,-4.58401,4.616255310205449
5,18,0.0,290.81,-7.08314,-1.20934,7.185636749460691
6,18,10.7891,289.776,-6.62365,0.461255,6.639690918824836
7,18,77.052,289.817,-6.17984,-1.56402,6.374682814540658
8,18,210.483,290.31,-1.32461,-2.68364,2.9927437748160135
9,18,439.136,292.594,-5.51528,1.69869,5.77094976537658
10,18,617.77,295.446,-4.02278,1.72801,4.378216245059168
11,18,581.829,298.504,-1.9547,1.25298,2.321812001519503
12,18,809.449,299.996,3.6506,-0.150465,3.6536995054636057
13,18,833.213,302.336,5.6006,0.595891,5.632211505606035
14,18,816.445,303.68,7.94786,2.55263,8.347718161060543
15,18,746.431,303.165,5.15066,1.42679,5.344626099148565
16,18,627.448,302.039,3.79196,0.812344,3.8779973460455075
17,18,476.754,302.444,2.58151,0.925995,2.7425646063721087
18,18,309.179,301.373,2.05841,0.81525,2.213974771897819
19,18,140.794,300.919,2.288,1.6754,2.8358260101776342
20,18,19.4648,300.934,-0.952667,-0.362678,1.0193673256353668
21,18,0.0,299.014,-0.795343,0.187683,0.8171874914228681
22,18,18.8789,297.723,-0.402993,-0.43915,0.5960336236731951
23,18,15.168,298.218,-1.67305,0.819094,1.8627966296233198
24,18,13.5791,296.161,-1.72502,0.898023,1.9447723025920025
1,19,15.1104,294.311,-4.82158,0.166216,4.824444160217423
2,19,16.793,293.947,-5.80927,-0.354107,5.820052379519363
3,19,15.6143,292.836,-8.36499,-0.880527,8.41120594789053
4,19,16.2891,292.064,0.697517,-6.68264,6.718943915146859
5,19,0.0,291.111,-7.25404,1.03383,7.327339270874524
6,19,13.7383,290.442,-6.8092,0.763013,6.851816801270229
7,19,74.9426,291.025,-0.316563,0.131295,0.3427105338241006
